Year,Transect,Level,Replicate,Data_taken,Fucus_maxlength,Fucus_max_species,Asco_maxlength,Asco_maxbladders
2009,15,11,3,yes,0,Fucus spp.,0,0
2009,15,12,1,yes,0,Fucus spp.,0,0
2009,15,12,2,yes,0,Fucus spp.,0,0
2009,15,12,3,yes,0,Fucus spp.,0,0
2009,15,13,1,no,NA,NA,NA,NA
2009,15,13,2,no,NA,NA,NA,NA
2009,15,13,3,no,NA,NA,NA,NA
2009,15,14,1,no,NA,NA,NA,NA
2009,15,14,2,no,NA,NA,NA,NA
2009,15,14,3,no,NA,NA,NA,NA
2009,20,0,1,yes,NA,NA,NA,NA
2009,20,0,2,yes,NA,NA,NA,NA
2009,20,0,3,yes,NA,NA,NA,NA
2009,20,1,1,yes,NA,NA,NA,NA
2009,20,1,2,yes,NA,NA,NA,NA
2009,20,1,3,yes,NA,NA,NA,NA
2009,20,2,1,yes,NA,NA,NA,NA
2009,20,2,2,yes,NA,NA,NA,NA
2009,20,2,3,yes,NA,NA,NA,NA
2009,20,3,1,yes,NA,NA,NA,NA
2009,20,3,2,yes,NA,NA,NA,NA
2009,20,3,3,yes,NA,NA,NA,NA
2009,20,4,1,yes,4.2,Fucus distichus,NA,NA
2009,20,4,2,yes,4.1,Fucus distichus,NA,NA
2009,20,4,3,yes,NA,NA,NA,NA
2009,20,5,1,yes,5.5,Fucus distichus,NA,NA
2009,20,5,2,yes,4.2,Fucus distichus,NA,NA
2009,20,5,3,yes,5.1,Fucus distichus,NA,NA
2009,20,6,1,yes,6.3,Fucus distichus,NA,NA
2009,20,6,2,yes,4.3,Fucus distichus,NA,NA
2009,20,6,3,yes,4.2,Fucus distichus,NA,NA
2009,20,7,1,yes,12.1,Fucus distichus,NA,NA
2009,20,7,2,yes,7.8,Fucus distichus,NA,NA
2009,20,7,3,yes,11.2,Fucus distichus,NA,NA
2009,20,8,1,yes,6.9,Fucus distichus,NA,NA
2009,20,8,2,yes,7.2,Fucus distichus,NA,NA
2009,20,8,3,yes,9.5,Fucus distichus,NA,NA
2009,20,9,1,yes,NA,NA,NA,NA
2009,20,9,2,yes,NA,NA,NA,NA
2009,20,9,3,yes,NA,NA,NA,NA
2009,20,10,1,yes,NA,NA,NA,NA
2009,20,10,2,yes,NA,NA,NA,NA
2009,20,10,3,yes,NA,NA,NA,NA
2009,20,11,1,yes,NA,NA,NA,NA
2009,20,11,2,yes,NA,NA,NA,NA
2009,20,11,3,yes,NA,NA,NA,NA
2009,20,12,1,NA,NA,NA,NA,NA
2009,20,12,2,NA,NA,NA,NA,NA
2009,20,12,3,NA,NA,NA,NA,NA
2009,20,13,1,NA,NA,NA,NA,NA
2009,20,13,2,NA,NA,NA,NA,NA
2009,20,13,3,NA,NA,NA,NA,NA
2009,20,14,1,NA,NA,NA,NA,NA
2009,20,14,2,NA,NA,NA,NA,NA
2009,20,14,3,NA,NA,NA,NA,NA
2009,22,0,1,yes,0,Fucus spp.,0,0
2009,22,0,2,yes,0,Fucus spp.,0,0
2009,22,0,3,yes,0,Fucus spp.,0,0
2009,22,1,1,yes,0,Fucus spp.,0,0
2009,22,1,2,yes,0,Fucus spp.,0,0
2009,22,1,3,yes,0,Fucus spp.,0,0
2009,22,2,1,yes,0,Fucus spp.,0,0
2009,22,2,2,yes,0,Fucus spp.,0,0
2009,22,2,3,yes,0,Fucus spp.,0,0
2009,22,3,1,yes,0,Fucus spp.,0,0
2009,22,3,2,yes,0,Fucus spp.,0,0
2009,22,3,3,yes,0,Fucus spp.,0,0
2009,22,4,1,yes,0,Fucus spp.,0,0
2009,22,4,2,yes,0,Fucus spp.,0,0
2009,22,4,3,yes,0,Fucus spp.,0,0
2009,22,5,1,yes,0,Fucus spp.,0,0
2009,22,5,2,yes,0,Fucus spp.,0,0
2009,22,5,3,yes,0,Fucus spp.,0,0
2009,22,6,1,yes,0,Fucus spp.,0,0
2009,22,6,2,yes,1.5,Fucus distichus,0,0
2009,22,6,3,yes,0,Fucus spp.,0,0
2009,22,7,1,yes,0,Fucus spp.,0,0
2009,22,7,2,yes,2.7,Fucus distichus,0,0
2009,22,7,3,yes,3.8,Fucus distichus,0,0
2009,22,8,1,yes,7,Fucus distichus,0,0
2009,22,8,2,yes,3.4,Fucus distichus,0,0
2009,22,8,3,yes,16.1,Fucus distichus,0,0
2009,22,9,1,yes,2.2,Fucus distichus,0,0
2009,22,9,2,yes,1,Fucus distichus,0,0
2009,22,9,3,yes,5,Fucus distichus,0,0
2009,22,10,1,yes,3.4,Fucus distichus,0,0
2009,22,10,2,yes,2.6,Fucus distichus,0,0
2009,22,10,3,yes,3.3,Fucus distichus,0,0
2009,22,11,1,yes,21,Fucus distichus,0,0
2009,22,11,2,yes,7.5,Fucus distichus,0,0
2009,22,11,3,yes,5.6,Fucus distichus,0,0
2009,22,12,1,yes,0,Fucus spp.,0,0
2009,22,12,2,yes,12.5,Fucus distichus,0,0
2009,22,12,3,no,0,Fucus spp.,0,0
2009,22,13,1,no,0,Fucus spp.,0,0
2009,22,13,2,no,0,Fucus spp.,0,0
2009,22,13,3,no,0,Fucus spp.,0,0
2009,22,14,1,no,0,Fucus spp.,0,0
2009,22,14,2,no,0,Fucus spp.,0,0
2009,22,14,3,no,0,Fucus spp.,0,0
2009,26,0,1,NA,NA,NA,NA,NA
2009,26,0,2,NA,NA,NA,NA,NA
2009,26,0,3,NA,NA,NA,NA,NA
2009,26,1,1,yes,0,Fucus spp.,0,0
2009,26,1,2,yes,0,Fucus spp.,0,0
2009,26,1,3,yes,0,Fucus spp.,0,0
2009,26,2,1,NA,0,Fucus spp.,0,0
2009,26,2,2,NA,0,Fucus spp.,0,0
2009,26,2,3,NA,0,Fucus spp.,0,0
2009,26,3,1,yes,0,Fucus spp.,0,0
2009,26,3,2,yes,0,Fucus spp.,0,0
2009,26,3,3,yes,0,Fucus spp.,0,0
2009,26,4,1,yes,0,Fucus spp.,0,0
2009,26,4,2,yes,0,Fucus spp.,0,0
2009,26,4,3,yes,0,Fucus spp.,0,0
2009,26,5,1,yes,0,Fucus spp.,0,0
2009,26,5,2,yes,0,Fucus spp.,0,0
2009,26,5,3,yes,0,Fucus spp.,0,0
2009,26,6,1,yes,0,Fucus spp.,41.7,NA
2009,26,6,2,yes,36.5,Fucus distichus,0,0
2009,26,6,3,yes,0,Fucus spp.,0,0
2009,26,7,1,NA,0,Fucus spp.,77.47,0
2009,26,7,2,NA,17.78,Fucus vesiculosus,62.23,0
2009,26,7,3,NA,0,Fucus spp.,25.5,0
2009,26,8,1,yes,49.26,Fucus distichus,72.9,NA
2009,26,8,2,yes,0,Fucus spp.,61.02,NA
2009,26,8,3,yes,0,Fucus spp.,70.09,NA
2009,26,9,1,yes,0,Fucus spp.,73.16,NA
2009,26,9,2,yes,0,Fucus spp.,60.96,NA
2009,26,9,3,yes,24.9,Fucus distichus,55.92,NA
2009,26,10,1,yes,10.5,Fucus distichus,0,0
2009,26,10,2,yes,0,Fucus spp.,0,0
2009,26,10,3,yes,45,Fucus distichus,7,NA
2009,26,11,1,NA,0,Fucus spp.,0,0
2009,26,11,2,NA,NA,NA,NA,NA
2009,26,11,3,NA,NA,NA,NA,NA
2009,26,12,1,yes,0,Fucus spp.,0,0
2009,26,12,2,yes,0,Fucus spp.,0,0
2009,26,12,3,yes,0,Fucus spp.,0,0
2009,26,13,1,yes,0,Fucus spp.,0,0
2009,26,13,2,yes,0,Fucus spp.,0,0
2009,26,13,3,yes,0,Fucus spp.,0,0
2009,26,14,1,NA,NA,NA,NA,NA
2009,26,14,2,NA,NA,NA,NA,NA
2009,26,14,3,NA,NA,NA,NA,NA
2009,28,0,1,yes,0,Fucus spp.,0,0
2009,28,0,2,yes,0,Fucus spp.,0,0
2009,28,0,3,yes,0,Fucus spp.,0,0
2009,28,1,1,yes,0,Fucus spp.,0,0
2009,28,1,2,yes,0,Fucus spp.,0,0
2009,28,1,3,yes,0,Fucus spp.,0,0
2009,28,2,1,yes,0,Fucus spp.,0,0
2009,28,2,2,yes,0,Fucus spp.,0,0
2009,28,2,3,yes,0,Fucus spp.,0,0
2009,28,3,1,yes,0,Fucus spp.,0,0
2009,28,3,2,yes,0,Fucus spp.,0,0
2009,28,3,3,yes,0,Fucus spp.,0,0
2009,28,4,1,yes,0,Fucus spp.,0,0
2009,28,4,2,yes,26,Fucus vesiculosus,49,5
2009,28,4,3,yes,0,Fucus spp.,0,0
2009,28,5,1,yes,0,Fucus spp.,82,5
2009,28,5,2,yes,0,Fucus spp.,81,7
2009,28,5,3,yes,0,Fucus spp.,99,8
2009,28,6,1,yes,8,Fucus distichus,65,5
2009,28,6,2,yes,0,Fucus spp.,36,3
2009,28,6,3,yes,0,Fucus spp.,70,4
2009,28,7,1,yes,0,Fucus spp.,45,9
2009,28,7,2,yes,0,Fucus spp.,80,5
2009,28,7,3,yes,0,Fucus spp.,65,3
2009,28,8,1,yes,0,Fucus spp.,7,3
2009,28,8,2,yes,0,Fucus spp.,0,0
2009,28,8,3,yes,0,Fucus spp.,36,4
2009,28,9,1,yes,0,Fucus spp.,0,0
2009,28,9,2,yes,0,Fucus spp.,0,0
2009,28,9,3,yes,0,Fucus spp.,0,0
2009,28,10,1,yes,0,Fucus spp.,0,0
2009,28,10,2,yes,0,Fucus spp.,0,0
2009,28,10,3,yes,0,Fucus spp.,0,0
2009,28,11,1,yes,0,Fucus spp.,0,0
2009,28,11,2,yes,0,Fucus spp.,0,0
2009,28,11,3,yes,0,Fucus spp.,0,0
2009,28,12,1,NA,NA,NA,NA,NA
2009,28,12,2,NA,NA,NA,NA,NA
2009,28,12,3,NA,NA,NA,NA,NA
2009,28,13,1,NA,NA,NA,NA,NA
2009,28,13,2,NA,NA,NA,NA,NA
2009,28,13,3,NA,NA,NA,NA,NA
2009,28,14,1,NA,NA,NA,NA,NA
2009,28,14,2,NA,NA,NA,NA,NA
2009,28,14,3,NA,NA,NA,NA,NA
2009,5,0,1,yes,0,Fucus spp.,0,0
2009,5,0,2,yes,0,Fucus spp.,0,0
2009,5,0,3,yes,0,Fucus spp.,0,0
2009,5,1,1,yes,0,Fucus spp.,0,0
2009,5,1,2,yes,0,Fucus spp.,0,0
2009,5,1,3,yes,0,Fucus spp.,0,0
2009,5,2,1,yes,0,Fucus spp.,0,0
2009,5,2,2,yes,0,Fucus spp.,0,0
2009,5,2,3,yes,0,Fucus spp.,0,0
2009,5,3,1,yes,0,Fucus spp.,0,0
2009,5,3,2,yes,0,Fucus spp.,0,0
2009,5,3,3,yes,0,Fucus spp.,0,0
2009,5,4,1,yes,0,Fucus spp.,0,0
2009,5,4,2,yes,0,Fucus spp.,0,0
2009,5,4,3,yes,0,Fucus spp.,0,0
2009,5,5,1,yes,0,Fucus spp.,0,0
2009,5,5,2,yes,0,Fucus spp.,0,0
2009,5,5,3,yes,0,Fucus spp.,0,0
2009,5,6,1,yes,0,Fucus spp.,0,0
2009,5,6,2,yes,13.1,Fucus spiralis,0,0
2009,5,6,3,yes,0,Fucus spp.,30.100000000000001,2
2009,5,7,1,yes,16,Fucus distichus,65,6
2009,5,7,2,yes,0,Fucus spp.,37,4
2009,5,7,3,yes,0,Fucus spp.,66,5
2009,5,8,1,yes,0,Fucus spp.,60.100000000000001,5
2009,5,8,2,yes,0,Fucus spp.,60.200000000000003,5
2009,5,8,3,yes,0,Fucus spp.,80.099999999999994,5
2009,5,9,1,yes,0,Fucus spp.,87.5,7
2009,5,9,2,no,NA,NA,NA,NA
2009,5,9,3,no,NA,NA,NA,NA
2009,5,10,1,yes,28.0,Fucus spiralis,42,NA
2009,5,10,2,no,NA,NA,NA,NA
2009,5,10,3,no,NA,NA,NA,NA
2009,5,11,1,yes,56.2,Fucus vesiculosus,69.8,5
2009,5,11,2,yes,45.0,Fucus vesiculosus,0,0
2009,5,11,3,no,NA,NA,NA,NA
2009,5,12,1,yes,33.4,Fucus distichus,35.2,NA
2009,5,12,2,yes,17.6,Fucus distichus,38.8,NA
2009,5,12,3,no,NA,NA,NA,NA
2009,5,13,1,NA,NA,NA,NA,NA
2009,5,13,2,NA,NA,NA,NA,NA
2009,5,13,3,NA,NA,NA,NA,NA
2009,5,14,1,NA,NA,NA,NA,NA
2009,5,14,2,NA,NA,NA,NA,NA
2009,5,14,3,NA,NA,NA,NA,NA
2010,15,0,1,yes,NA,NA,NA,NA
2010,15,0,2,yes,NA,NA,NA,NA
2010,15,0,3,yes,NA,NA,NA,NA
2010,15,1,1,yes,NA,NA,NA,NA
2010,15,1,2,yes,NA,NA,NA,NA
2010,15,1,3,yes,NA,NA,NA,NA
2010,15,2,1,yes,NA,NA,NA,NA
2010,15,2,2,yes,NA,NA,NA,NA
2010,15,2,3,yes,NA,NA,NA,NA
2010,15,3,1,yes,NA,NA,NA,NA
2010,15,3,2,yes,NA,NA,NA,NA
2010,15,3,3,yes,NA,NA,NA,NA
2010,15,4,1,yes,NA,NA,NA,NA
2010,15,4,2,yes,NA,NA,NA,NA
2010,15,4,3,yes,NA,NA,NA,NA
2010,15,5,1,yes,6,Fucus distichus,NA,NA
2010,15,5,2,yes,2,Fucus distichus,NA,NA
2010,15,5,3,yes,NA,NA,NA,NA
2010,15,6,1,yes,NA,NA,NA,NA
2010,15,6,2,yes,5,Fucus distichus,NA,NA
2010,15,6,3,yes,NA,NA,NA,NA
2010,15,7,1,yes,10.1,Fucus distichus,NA,NA
2010,15,7,2,yes,2,Fucus distichus,NA,NA
2010,15,7,3,yes,7.4,Fucus distichus,NA,NA
2010,15,8,1,yes,15,Fucus distichus,NA,NA
2010,15,8,2,yes,NA,NA,NA,NA
2010,15,8,3,yes,20,Fucus distichus,NA,NA
2010,15,9,1,yes,13.6,Fucus distichus,NA,NA
2010,15,9,2,yes,12,Fucus distichus,NA,NA
2010,15,9,3,yes,27,Fucus distichus,NA,NA
2010,15,10,1,yes,10.1,Fucus distichus,NA,NA
2010,15,10,2,yes,20,Fucus distichus,NA,NA
2010,15,10,3,yes,13.9,Fucus distichus,NA,NA
2010,15,11,1,no,NA,NA,NA,NA
2010,15,11,2,yes,NA,NA,NA,NA
2010,15,11,3,no,NA,NA,NA,NA
2010,15,12,1,yes,NA,NA,NA,NA
2010,15,12,2,yes,NA,NA,NA,NA
2010,15,12,3,yes,NA,NA,NA,NA
2010,15,13,1,NA,NA,NA,NA,NA
2010,15,13,2,NA,NA,NA,NA,NA
2010,15,13,3,NA,NA,NA,NA,NA
2010,15,14,1,NA,NA,NA,NA,NA
2010,15,14,2,NA,NA,NA,NA,NA
2010,15,14,3,NA,NA,NA,NA,NA
2010,28,0,1,no,NA,NA,NA,NA
2010,28,0,2,no,NA,NA,NA,NA
2010,28,0,3,no,NA,NA,NA,NA
2010,28,1,1,no,NA,NA,NA,NA
2010,28,1,2,no,NA,NA,NA,NA
2010,28,1,3,no,NA,NA,NA,NA
2010,28,2,1,no,NA,NA,NA,NA
2010,28,2,2,no,NA,NA,NA,NA
2010,28,2,3,no,NA,NA,NA,NA
2010,28,3,1,no,NA,NA,NA,NA
2010,28,3,2,no,NA,NA,NA,NA
2010,28,3,3,no,NA,NA,NA,NA
2010,28,4,1,yes,NA,NA,NA,NA
2010,28,4,2,yes,NA,NA,657,6
2010,28,4,3,yes,NA,NA,550,5
2010,28,5,1,yes,NA,NA,484,3
2010,28,5,2,yes,NA,NA,750,6
2010,28,5,3,yes,NA,NA,900,11
2010,28,6,1,yes,NA,NA,840,5
2010,28,6,2,yes,15,Fucus spp.,400,2
2010,28,6,3,yes,NA,NA,780,5
2010,28,7,1,yes,NA,NA,965,7
2010,28,7,2,yes,NA,NA,712,4
2010,28,7,3,yes,NA,NA,923,6
2010,28,8,1,yes,NA,NA,685.8,4
2010,28,8,2,yes,NA,NA,542,3
2010,28,8,3,yes,NA,NA,656,7
2010,28,9,1,yes,35,Fucus distichus,660,4
2010,28,9,2,yes,NA,NA,406,2
2010,28,9,3,yes,NA,NA,318,1
2010,28,10,1,yes,187,Fucus distichus,NA,NA
2010,28,10,2,yes,NA,NA,NA,NA
2010,28,10,3,no,NA,NA,NA,NA
2010,28,11,1,yes,NA,NA,NA,NA
2010,28,11,2,no,NA,NA,NA,NA
2010,28,11,3,yes,NA,NA,NA,NA
2010,28,12,1,yes,NA,NA,NA,NA
2010,28,12,2,yes,NA,NA,NA,NA
2010,28,12,3,yes,NA,NA,NA,NA
2010,28,13,1,yes,NA,NA,NA,NA
2010,28,13,2,yes,NA,NA,NA,NA
2010,28,13,3,yes,NA,NA,NA,NA
2010,28,14,1,yes,NA,NA,NA,NA
2010,28,14,2,yes,NA,NA,NA,NA
2010,28,14,3,yes,NA,NA,NA,NA
2010,5,0,1,no,NA,NA,NA,NA
2010,5,0,2,yes,NA,NA,NA,NA
2010,5,0,3,yes,NA,NA,NA,NA
2010,5,1,1,yes,NA,NA,NA,NA
2010,5,1,2,yes,NA,NA,NA,NA
2010,5,1,3,yes,NA,NA,NA,NA
2010,5,2,1,yes,NA,NA,NA,NA
2010,5,2,2,yes,NA,NA,NA,NA
2010,5,2,3,yes,NA,NA,NA,NA
2010,5,3,1,yes,NA,NA,NA,NA
2010,5,3,2,yes,NA,NA,NA,NA
2010,5,3,3,yes,NA,NA,NA,NA
2010,5,4,1,yes,NA,NA,NA,NA
2010,5,4,2,yes,NA,NA,NA,NA
2010,5,4,3,yes,NA,NA,NA,NA
2010,5,5,1,NA,NA,NA,NA,NA
2010,5,5,2,yes,NA,NA,NA,NA
2010,5,5,3,yes,NA,NA,NA,NA
2010,5,6,1,NA,NA,NA,NA,NA
2010,5,6,2,yes,NA,NA,NA,NA
2010,5,6,3,yes,NA,NA,NA,NA
2010,5,7,1,yes,NA,NA,67.3,4
2010,5,7,2,yes,NA,NA,54.6,5
2010,5,7,3,yes,NA,NA,62.3,3
2010,5,8,1,yes,20.100000000000001,Fucus vesiculosus,33.9,2
2010,5,8,2,yes,19,Fucus vesiculosus,74.9,3
2010,5,8,3,yes,32.399999999999999,Fucus vesiculosus,49,3
2010,5,9,1,yes,49.7/32.5,ves./dist.,46.1,1
2010,5,9,2,yes,12,Fucus distichus,38,2
2010,5,9,3,yes,NA,NA,39.9,1
2010,5,10,1,yes,30.5,Fucus distichus,56.3,3
2010,5,10,2,yes,NA,NA,NA,NA
2010,5,10,3,yes,28,Fucus distichus,45,2
2010,5,11,1,yes,NA,NA,NA,NA
2010,5,11,2,yes,NA,NA,NA,NA
2010,5,11,3,yes,20.300000000000001,Fucus spiralis,NA,NA
2010,5,12,1,yes,NA,NA,NA,NA
2010,5,12,2,yes,NA,NA,NA,NA
2010,5,12,3,yes,21.399999999999999,Fucus spiralis,NA,NA
2010,5,13,1,yes,NA,NA,NA,NA
2010,5,13,2,yes,NA,NA,NA,NA
2010,5,13,3,yes,24,Fucus spp.,NA,NA
2010,5,14,1,yes,NA,NA,NA,NA
2010,5,14,2,yes,NA,NA,NA,NA
2010,5,14,3,yes,NA,NA,NA,NA
2011,15,0,1,yes,NA,NA,NA,NA
2011,15,0,2,yes,NA,NA,NA,NA
2011,15,0,3,yes,NA,NA,NA,NA
2011,15,1,1,yes,NA,NA,NA,NA
2011,15,1,2,yes,NA,NA,NA,NA
2011,15,1,3,yes,NA,NA,NA,NA
2011,15,2,1,yes,NA,NA,NA,NA
2011,15,2,2,yes,NA,NA,NA,NA
2011,15,2,3,yes,NA,NA,NA,NA
2011,15,3,1,yes,NA,NA,NA,NA
2011,15,3,2,yes,NA,NA,NA,NA
2011,15,3,3,yes,NA,NA,NA,NA
2011,15,4,1,yes,NA,NA,NA,NA
2011,15,4,2,yes,NA,NA,NA,NA
2011,15,4,3,yes,NA,NA,NA,NA
2011,15,5,1,yes,NA,NA,NA,NA
2011,15,5,2,yes,NA,NA,NA,NA
2011,15,5,3,yes,NA,NA,NA,NA
2011,15,6,1,yes,7.5,Fucus distichus,NA,NA
2011,15,6,2,yes,NA,NA,NA,NA
2011,15,6,3,yes,2.5,Fucus distichus,NA,NA
2011,15,7,1,yes,NA,NA,NA,NA
2011,15,7,2,yes,7,Fucus distichus,NA,NA
2011,15,7,3,yes,NA,NA,NA,NA
2011,15,8,1,yes,13,Fucus distichus,NA,NA
2011,15,8,2,yes,7,Fucus distichus,NA,NA
2011,15,8,3,yes,31.5,Fucus distichus,NA,NA
2011,15,9,1,yes,14,Fucus distichus,NA,NA
2011,15,9,2,yes,14.9,Fucus distichus,NA,NA
2011,15,9,3,yes,7,NA,NA,NA
2011,15,10,1,yes,10,Fucus distichus,NA,NA
2011,15,10,2,yes,NA,NA,NA,NA
2011,15,10,3,yes,30,Fucus distichus,NA,NA
2011,15,11,1,yes,NA,NA,NA,NA
2011,15,11,2,yes,NA,NA,NA,NA
2011,15,11,3,yes,NA,NA,NA,NA
2011,15,12,1,yes,NA,NA,NA,NA
2011,15,12,2,yes,NA,NA,NA,NA
2011,15,12,3,yes,NA,NA,NA,NA
2011,15,13,1,NA,NA,NA,NA,NA
2011,15,13,2,NA,NA,NA,NA,NA
2011,15,13,3,NA,NA,NA,NA,NA
2011,15,14,1,NA,NA,NA,NA,NA
2011,15,14,2,NA,NA,NA,NA,NA
2011,15,14,3,NA,NA,NA,NA,NA
2011,20,0,1,yes,NA,NA,NA,NA
2011,20,0,2,yes,NA,NA,NA,NA
2011,20,0,3,yes,NA,NA,NA,NA
2011,20,1,1,yes,NA,NA,NA,NA
2011,20,1,2,yes,NA,NA,NA,NA
2011,20,1,3,yes,NA,NA,NA,NA
2011,20,2,1,yes,NA,NA,NA,NA
2011,20,2,2,yes,NA,NA,NA,NA
2011,20,2,3,yes,NA,NA,NA,NA
2011,20,3,1,yes,NA,NA,NA,NA
2011,20,3,2,yes,NA,NA,NA,NA
2011,20,3,3,yes,NA,NA,NA,NA
2011,20,4,1,yes,8,Fucus spiralis,NA,NA
2011,20,4,2,yes,NA,NA,NA,NA
2011,20,4,3,yes,NA,NA,NA,NA
2011,20,5,1,yes,NA,NA,NA,NA
2011,20,5,2,yes,2.5,Fucus distichus,NA,NA
2011,20,5,3,yes,4.5999999999999996,Fucus vesiculosus,NA,NA
2011,20,6,1,yes,9,Fucus spiralis,14,1
2011,20,6,2,yes,NA,NA,NA,NA
2011,20,6,3,yes,1.4,Fucus distichus,NA,NA
2011,20,7,1,yes,9.5,Fucus distichus,NA,NA
2011,20,7,2,yes,3.5,Fucus distichus,NA,NA
2011,20,7,3,yes,NA,NA,NA,NA
2011,20,8,1,yes,11,Fucus distichus,NA,NA
2011,20,8,2,yes,13.800000000000001,Fucus vesiculosus,NA,NA
2011,20,8,3,yes,10.5,Fucus distichus,NA,NA
2011,20,9,1,yes,16,NA,18,0
2011,20,9,2,yes,NA,NA,NA,NA
2011,20,9,3,yes,NA,NA,NA,NA
2011,20,10,1,yes,NA,NA,NA,NA
2011,20,10,2,yes,6,NA,NA,NA
2011,20,10,3,yes,NA,NA,NA,NA
2011,20,11,1,yes,NA,NA,NA,NA
2011,20,11,2,yes,NA,NA,NA,NA
2011,20,11,3,yes,NA,NA,NA,NA
2011,20,12,1,yes,NA,NA,NA,NA
2011,20,12,2,yes,NA,NA,NA,NA
2011,20,12,3,yes,NA,NA,NA,NA
2011,20,13,1,yes,NA,NA,NA,NA
2011,20,13,2,yes,NA,NA,NA,NA
2011,20,13,3,yes,NA,NA,NA,NA
2011,20,14,1,yes,NA,NA,NA,NA
2011,20,14,2,yes,NA,NA,NA,NA
2011,20,14,3,yes,NA,NA,NA,NA
2011,26,0,1,yes,NA,NA,NA,NA
2011,26,0,2,yes,NA,NA,NA,NA
2011,26,0,3,yes,NA,NA,NA,NA
2011,26,1,1,yes,NA,NA,NA,NA
2011,26,1,2,yes,NA,NA,NA,NA
2011,26,1,3,yes,NA,NA,NA,NA
2011,26,2,1,yes,NA,NA,NA,NA
2011,26,2,2,yes,NA,NA,NA,NA
2011,26,2,3,yes,NA,NA,NA,NA
2011,26,3,1,yes,NA,NA,NA,NA
2011,26,3,2,yes,NA,NA,NA,NA
2011,26,3,3,yes,NA,NA,NA,NA
2011,26,4,1,yes,NA,NA,NA,NA
2011,26,4,2,yes,NA,NA,NA,NA
2011,26,4,3,yes,NA,NA,NA,NA
2011,26,5,1,yes,NA,NA,NA,NA
2011,26,5,2,yes,NA,NA,NA,NA
2011,26,5,3,yes,NA,NA,NA,NA
2011,26,6,1,yes,26,Fucus spiralis,50,4
2011,26,6,2,yes,NA,NA,NA,NA
2011,26,6,3,yes,NA,NA,NA,NA
2011,26,7,1,yes,NA,NA,67,6
2011,26,7,2,yes,NA,NA,63,7
2011,26,7,3,yes,NA,NA,60,6
2011,26,8,1,yes,8.5,Fucus vesiculosus,50,4
2011,26,8,2,yes,21.4,Fucus distichus,78.2,2
2011,26,8,3,yes,NA,NA,79,5
2011,26,9,1,yes,NA,NA,31,NA
2011,26,9,2,yes,9,Fucus vesiculosus,22.86,1
2011,26,9,3,yes,NA,NA,NA,NA
2011,26,10,1,yes,15,Fucus vesiculosus,NA,NA
2011,26,10,2,yes,NA,NA,NA,NA
2011,26,10,3,yes,NA,NA,NA,NA
2011,26,11,1,yes,NA,NA,NA,NA
2011,26,11,2,yes,NA,NA,NA,NA
2011,26,11,3,yes,NA,NA,NA,NA
2011,26,12,1,yes,15,Fucus vesiculosus,NA,NA
2011,26,12,2,yes,NA,NA,NA,NA
2011,26,12,3,yes,NA,NA,NA,NA
2011,26,13,1,yes,NA,NA,NA,NA
2011,26,13,2,yes,NA,NA,NA,NA
2011,26,13,3,yes,NA,NA,NA,NA
2011,26,14,1,yes,NA,NA,NA,NA
2011,26,14,2,yes,NA,NA,NA,NA
2011,26,14,3,yes,NA,NA,NA,NA
2011,5,0,1,yes,NA,NA,NA,NA
2011,5,0,2,yes,NA,NA,NA,NA
2011,5,0,3,yes,NA,NA,NA,NA
2011,5,1,1,yes,NA,NA,NA,NA
2011,5,1,2,yes,NA,NA,NA,NA
2011,5,1,3,yes,NA,NA,NA,NA
2011,5,2,1,yes,NA,NA,NA,NA
2011,5,2,2,yes,NA,NA,NA,NA
2011,5,2,3,yes,NA,NA,NA,NA
2011,5,3,1,yes,NA,NA,NA,NA
2011,5,3,2,yes,NA,NA,NA,NA
2011,5,3,3,yes,NA,NA,NA,NA
2011,5,4,1,yes,NA,NA,NA,NA
2011,5,4,2,yes,NA,NA,NA,NA
2011,5,4,3,yes,NA,NA,NA,NA
2011,5,5,1,yes,NA,NA,NA,NA
2011,5,5,2,yes,NA,NA,NA,NA
2011,5,5,3,yes,NA,NA,NA,NA
2011,5,6,1,yes,NA,NA,NA,NA
2011,5,6,2,yes,NA,NA,NA,NA
2011,5,6,3,yes,NA,NA,20.32,NA
2011,5,7,1,yes,NA,NA,51.43,NA
2011,5,7,2,yes,NA,NA,71.12,6
2011,5,7,3,yes,NA,NA,50.799999999999997,NA
2011,5,8,1,yes,NA,NA,81.280000000000001,NA
2011,5,8,2,yes,15,NA,57,NA
2011,5,8,3,yes,NA,NA,NA,NA
2011,5,9,1,yes,NA,NA,83,NA
2011,5,9,2,yes,12.5,Fucus vesiculosus,55.88,2
2011,5,9,3,yes,4.1,Fucus vesiculosus,NA,NA
2011,5,10,1,yes,NA,NA,76.200000000000003,NA
2011,5,10,2,yes,26.670000000000002,NA,41.909999999999997,NA
2011,5,10,3,yes,NA,NA,41.909999999999997,NA
2011,5,11,1,yes,NA,NA,NA,NA
2011,5,11,2,yes,20.32,NA,NA,NA
2011,5,11,3,yes,NA,NA,43,NA
2011,5,12,1,yes,NA,NA,NA,NA
2011,5,12,2,yes,NA,NA,NA,NA
2011,5,12,3,yes,NA,NA,NA,NA
2011,5,13,1,yes,NA,NA,NA,NA
2011,5,13,2,yes,NA,NA,NA,NA
2011,5,13,3,yes,NA,NA,NA,NA
