"Year","Transect","Level","Replicate","Data_taken","Organism","Percent_cover"
2021,26,5,2,"yes","Chaetomorpha","0.0"
2021,26,5,2,"yes","Chordaria flagelliformis","0.0"
2021,26,5,2,"yes","Cladophora","0.0"
2021,26,5,2,"yes","Colpomenia peregrina","0.0"
2021,26,5,2,"yes","Corallina officinalis","0.0"
2021,26,5,2,"yes","Coralline (crust)","0.0"
2021,26,5,2,"yes","Cryptosula pallasiana","0.0"
2021,26,5,2,"yes","Diadumene lineata","0.0"
2021,26,5,2,"yes","Dynamena pumila","0.0"
2021,26,5,2,"yes","Electra pilosa","0.0"
2021,26,5,2,"yes","Fucus (primary)","0.0"
2021,26,5,2,"yes","Fucus distichus (primary)","0.0"
2021,26,5,2,"yes","Fucus spiralis (primary)","0.0"
2021,26,5,2,"yes","Halichondria","0.0"
2021,26,5,2,"yes","Hildenbrandia rubra","0.0"
2021,26,5,2,"yes","Lithophyllum","0.0"
2021,26,5,2,"yes","Membranipora membranacea","0.0"
2021,26,5,2,"yes","Metridium senile","0.0"
2021,26,5,2,"yes","Phymatolithon lenormandii","0.0"
2021,26,5,2,"yes","Polysiphonia (canopy)","0.0"
2021,26,5,2,"yes","Porphyra","0.0"
2021,26,5,2,"yes","Ralfsia","0.0"
2021,26,5,2,"yes","Scytosiphon lomentaria","0.0"
2021,26,5,2,"yes","Shell hash","0.0"
2021,26,5,2,"yes","Spirorbis","0.0"
2021,26,5,2,"yes","Tricellaria inopinata","0.0"
2021,26,5,2,"yes","Ulva lactuca","0.0"
2021,26,5,2,"yes","Verrucaria","0.0"
2021,26,5,3,"yes","Acrosiphonia","0.0"
2021,26,5,3,"yes","Ahnfeltia plicata","0.0"
2021,26,5,3,"yes","Anomia simplex","0.0"
2021,26,5,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,26,5,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,26,5,3,"yes","Bare rock","40.0"
2021,26,5,3,"yes","Black zone","60.0"
2021,26,5,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,5,3,"yes","Chaetomorpha","0.0"
2021,26,5,3,"yes","Chordaria flagelliformis","0.0"
2021,26,5,3,"yes","Cladophora","0.0"
2021,26,5,3,"yes","Colpomenia peregrina","0.0"
2021,26,5,3,"yes","Corallina officinalis","0.0"
2021,26,5,3,"yes","Coralline (crust)","0.0"
2021,26,5,3,"yes","Cryptosula pallasiana","0.0"
2021,26,5,3,"yes","Diadumene lineata","0.0"
2021,26,5,3,"yes","Dynamena pumila","0.0"
2021,26,5,3,"yes","Electra pilosa","0.0"
2021,26,5,3,"yes","Fucus (primary)","0.0"
2021,26,5,3,"yes","Fucus distichus (primary)","0.0"
2021,26,5,3,"yes","Fucus spiralis (primary)","0.0"
2021,26,5,3,"yes","Halichondria","0.0"
2021,26,5,3,"yes","Hildenbrandia rubra","0.0"
2021,26,5,3,"yes","Lithophyllum","0.0"
2021,26,5,3,"yes","Membranipora membranacea","0.0"
2021,26,5,3,"yes","Metridium senile","0.0"
2021,26,5,3,"yes","Phymatolithon lenormandii","0.0"
2021,26,5,3,"yes","Polysiphonia (canopy)","0.0"
2021,26,5,3,"yes","Porphyra","0.0"
2021,26,5,3,"yes","Ralfsia","0.0"
2021,26,5,3,"yes","Scytosiphon lomentaria","0.0"
2021,26,5,3,"yes","Shell hash","0.0"
2021,26,5,3,"yes","Spirorbis","0.0"
2021,26,5,3,"yes","Tricellaria inopinata","0.0"
2021,26,5,3,"yes","Ulva lactuca","0.0"
2021,26,5,3,"yes","Verrucaria","0.0"
2021,26,6,1,"yes","Acrosiphonia","0.0"
2021,26,6,1,"yes","Ahnfeltia plicata","0.0"
2021,26,6,1,"yes","Anomia simplex","0.0"
2021,26,6,1,"yes","Ascophyllum nodosum (canopy)","6.25"
2021,26,6,1,"yes","Ascophyllum nodosum (primary)","0.0"
2021,26,6,1,"yes","Bare rock","25.0"
2021,26,6,1,"yes","Black zone","75.0"
2021,26,6,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,6,1,"yes","Chaetomorpha","0.0"
2021,26,6,1,"yes","Chordaria flagelliformis","0.0"
2021,26,6,1,"yes","Cladophora","0.0"
2021,26,6,1,"yes","Colpomenia peregrina","0.0"
2021,26,6,1,"yes","Corallina officinalis","0.0"
2021,26,6,1,"yes","Coralline (crust)","0.0"
2021,26,6,1,"yes","Cryptosula pallasiana","0.0"
2021,26,6,1,"yes","Diadumene lineata","0.0"
2021,26,6,1,"yes","Dynamena pumila","0.0"
2021,26,6,1,"yes","Electra pilosa","0.0"
2021,26,6,1,"yes","Fucus (primary)","0.0"
2021,26,6,1,"yes","Fucus distichus (primary)","0.0"
2021,26,6,1,"yes","Fucus spiralis (primary)","0.0"
2021,26,6,1,"yes","Halichondria","0.0"
2021,26,6,1,"yes","Hildenbrandia rubra","0.0"
2021,26,6,1,"yes","Lithophyllum","0.0"
2021,26,6,1,"yes","Membranipora membranacea","0.0"
2021,26,6,1,"yes","Metridium senile","0.0"
2021,26,6,1,"yes","Phymatolithon lenormandii","0.0"
2021,26,6,1,"yes","Polysiphonia (canopy)","0.0"
2021,26,6,1,"yes","Porphyra","0.0"
2021,26,6,1,"yes","Ralfsia","0.0"
2021,26,6,1,"yes","Scytosiphon lomentaria","0.0"
2021,26,6,1,"yes","Shell hash","0.0"
2021,26,6,1,"yes","Spirorbis","0.0"
2021,26,6,1,"yes","Tricellaria inopinata","0.0"
2021,26,6,1,"yes","Ulva lactuca","0.0"
2021,26,6,1,"yes","Verrucaria","0.0"
2021,26,6,2,"yes","Acrosiphonia","0.0"
2021,26,6,2,"yes","Ahnfeltia plicata","0.0"
2021,26,6,2,"yes","Anomia simplex","0.0"
2021,26,6,2,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,26,6,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,26,6,2,"yes","Bare rock","50.0"
2021,26,6,2,"yes","Black zone","50.0"
2021,26,6,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,6,2,"yes","Chaetomorpha","0.0"
2021,26,6,2,"yes","Chordaria flagelliformis","0.0"
2021,26,6,2,"yes","Cladophora","0.0"
2021,26,6,2,"yes","Colpomenia peregrina","0.0"
2021,26,6,2,"yes","Corallina officinalis","0.0"
2021,26,6,2,"yes","Coralline (crust)","0.0"
2021,26,6,2,"yes","Cryptosula pallasiana","0.0"
2021,26,6,2,"yes","Diadumene lineata","0.0"
2021,26,6,2,"yes","Dynamena pumila","0.0"
2021,26,6,2,"yes","Electra pilosa","0.0"
2021,26,6,2,"yes","Fucus (primary)","0.0"
2021,26,6,2,"yes","Fucus distichus (primary)","0.0"
2021,26,6,2,"yes","Fucus spiralis (primary)","0.0"
2021,26,6,2,"yes","Halichondria","0.0"
2021,26,6,2,"yes","Hildenbrandia rubra","0.0"
2021,26,6,2,"yes","Lithophyllum","0.0"
2021,26,6,2,"yes","Membranipora membranacea","0.0"
2021,26,6,2,"yes","Metridium senile","0.0"
2021,26,6,2,"yes","Phymatolithon lenormandii","0.0"
2021,26,6,2,"yes","Polysiphonia (canopy)","0.0"
2021,26,6,2,"yes","Porphyra","0.0"
2021,26,6,2,"yes","Ralfsia","0.0"
2021,26,6,2,"yes","Scytosiphon lomentaria","0.0"
2021,26,6,2,"yes","Shell hash","0.0"
2021,26,6,2,"yes","Spirorbis","0.0"
2021,26,6,2,"yes","Tricellaria inopinata","0.0"
2021,26,6,2,"yes","Ulva lactuca","0.0"
2021,26,6,2,"yes","Verrucaria","0.0"
2021,26,6,3,"yes","Acrosiphonia","0.0"
2021,26,6,3,"yes","Ahnfeltia plicata","0.0"
2021,26,6,3,"yes","Anomia simplex","0.0"
2021,26,6,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,26,6,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,26,6,3,"yes","Bare rock","25.0"
2021,26,6,3,"yes","Black zone","75.0"
2021,26,6,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,6,3,"yes","Chaetomorpha","0.0"
2021,26,6,3,"yes","Chordaria flagelliformis","0.0"
2021,26,6,3,"yes","Cladophora","0.0"
2021,26,6,3,"yes","Colpomenia peregrina","0.0"
2021,26,6,3,"yes","Corallina officinalis","0.0"
2021,26,6,3,"yes","Coralline (crust)","0.0"
2021,26,6,3,"yes","Cryptosula pallasiana","0.0"
2021,26,6,3,"yes","Diadumene lineata","0.0"
2021,26,6,3,"yes","Dynamena pumila","0.0"
2021,26,6,3,"yes","Electra pilosa","0.0"
2021,26,6,3,"yes","Fucus (primary)","0.0"
2021,26,6,3,"yes","Fucus distichus (primary)","0.0"
2021,26,6,3,"yes","Fucus spiralis (primary)","0.0"
2021,26,6,3,"yes","Halichondria","0.0"
2021,26,6,3,"yes","Hildenbrandia rubra","0.0"
2021,26,6,3,"yes","Lithophyllum","0.0"
2021,26,6,3,"yes","Membranipora membranacea","0.0"
2021,26,6,3,"yes","Metridium senile","0.0"
2021,26,6,3,"yes","Phymatolithon lenormandii","0.0"
2021,26,6,3,"yes","Polysiphonia (canopy)","0.0"
2021,26,6,3,"yes","Porphyra","0.0"
2021,26,6,3,"yes","Ralfsia","0.0"
2021,26,6,3,"yes","Scytosiphon lomentaria","0.0"
2021,26,6,3,"yes","Shell hash","0.0"
2021,26,6,3,"yes","Spirorbis","0.0"
2021,26,6,3,"yes","Tricellaria inopinata","0.0"
2021,26,6,3,"yes","Ulva lactuca","0.0"
2021,26,6,3,"yes","Verrucaria","0.0"
2021,26,7,1,"yes","Acrosiphonia","0.0"
2021,26,7,1,"yes","Ahnfeltia plicata","0.0"
2021,26,7,1,"yes","Anomia simplex","0.0"
2021,26,7,1,"yes","Ascophyllum nodosum (canopy)","50.0"
2021,26,7,1,"yes","Ascophyllum nodosum (primary)","31.25"
2021,26,7,1,"yes","Bare rock","0.0"
2021,26,7,1,"yes","Black zone","38.75"
2021,26,7,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,7,1,"yes","Chaetomorpha","0.0"
2021,26,7,1,"yes","Chordaria flagelliformis","0.0"
2021,26,7,1,"yes","Cladophora","0.0"
2021,26,7,1,"yes","Colpomenia peregrina","0.0"
2021,26,7,1,"yes","Corallina officinalis","0.0"
2021,26,7,1,"yes","Coralline (crust)","0.0"
2021,26,7,1,"yes","Cryptosula pallasiana","0.0"
2021,26,7,1,"yes","Diadumene lineata","0.0"
2021,26,7,1,"yes","Dynamena pumila","0.0"
2021,26,7,1,"yes","Electra pilosa","0.0"
2021,26,7,1,"yes","Fucus (primary)","0.0"
2021,26,7,1,"yes","Fucus distichus (primary)","0.0"
2021,26,7,1,"yes","Fucus spiralis (primary)","0.0"
2021,26,7,1,"yes","Halichondria","0.0"
2021,26,7,1,"yes","Hildenbrandia rubra","3.0"
2021,26,7,1,"yes","Lithophyllum","0.0"
2021,26,7,1,"yes","Membranipora membranacea","0.0"
2021,26,7,1,"yes","Metridium senile","0.0"
2021,26,7,1,"yes","Phymatolithon lenormandii","0.0"
2021,26,7,1,"yes","Polysiphonia (canopy)","0.0"
2021,26,7,1,"yes","Porphyra","0.0"
2021,26,7,1,"yes","Ralfsia","0.0"
2021,26,7,1,"yes","Scytosiphon lomentaria","0.0"
2021,26,7,1,"yes","Shell hash","0.0"
2021,26,7,1,"yes","Spirorbis","0.0"
2021,26,7,1,"yes","Tricellaria inopinata","0.0"
2021,26,7,1,"yes","Ulva lactuca","0.0"
2021,26,7,1,"yes","Verrucaria","0.0"
2021,26,7,2,"yes","Acrosiphonia","0.0"
2021,26,7,2,"yes","Ahnfeltia plicata","0.0"
2021,26,7,2,"yes","Anomia simplex","0.0"
2021,26,7,2,"yes","Ascophyllum nodosum (canopy)","75.0"
2021,26,7,2,"yes","Ascophyllum nodosum (primary)","12.0"
2021,26,7,2,"yes","Bare rock","12.0"
2021,26,7,2,"yes","Black zone","0.0"
2021,26,7,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,7,2,"yes","Chaetomorpha","0.0"
2021,26,7,2,"yes","Chordaria flagelliformis","0.0"
2021,26,7,2,"yes","Cladophora","0.0"
2021,26,7,2,"yes","Colpomenia peregrina","0.0"
2021,26,7,2,"yes","Corallina officinalis","0.0"
2021,26,7,2,"yes","Coralline (crust)","0.0"
2021,26,7,2,"yes","Cryptosula pallasiana","0.0"
2021,26,7,2,"yes","Diadumene lineata","0.0"
2021,26,7,2,"yes","Dynamena pumila","0.0"
2021,26,7,2,"yes","Electra pilosa","0.0"
2021,26,7,2,"yes","Fucus (primary)","0.0"
2021,26,7,2,"yes","Fucus distichus (primary)","0.0"
2021,26,7,2,"yes","Fucus spiralis (primary)","0.0"
2021,26,7,2,"yes","Halichondria","0.0"
2021,26,7,2,"yes","Hildenbrandia rubra","38.5"
2021,26,7,2,"yes","Lithophyllum","0.0"
2021,26,7,2,"yes","Membranipora membranacea","0.0"
2021,26,7,2,"yes","Metridium senile","0.0"
2021,26,7,2,"yes","Phymatolithon lenormandii","0.0"
2021,26,7,2,"yes","Polysiphonia (canopy)","0.0"
2021,26,7,2,"yes","Porphyra","0.0"
2021,26,7,2,"yes","Ralfsia","0.0"
2021,26,7,2,"yes","Scytosiphon lomentaria","0.0"
2021,26,7,2,"yes","Shell hash","0.0"
2021,26,7,2,"yes","Spirorbis","0.0"
2021,26,7,2,"yes","Tricellaria inopinata","0.0"
2021,26,7,2,"yes","Ulva lactuca","0.0"
2021,26,7,2,"yes","Verrucaria","0.0"
2021,26,7,3,"yes","Acrosiphonia","0.0"
2021,26,7,3,"yes","Ahnfeltia plicata","0.0"
2021,26,7,3,"yes","Anomia simplex","0.0"
2021,26,7,3,"yes","Ascophyllum nodosum (canopy)","14.0"
2021,26,7,3,"yes","Ascophyllum nodosum (primary)","18.75"
2021,26,7,3,"yes","Bare rock","0.0"
2021,26,7,3,"yes","Black zone","0.0"
2021,26,7,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,7,3,"yes","Chaetomorpha","0.0"
2021,26,7,3,"yes","Chordaria flagelliformis","0.0"
2021,26,7,3,"yes","Cladophora","0.0"
2021,26,7,3,"yes","Colpomenia peregrina","0.0"
2021,26,7,3,"yes","Corallina officinalis","0.0"
2021,26,7,3,"yes","Coralline (crust)","0.0"
2021,26,7,3,"yes","Cryptosula pallasiana","0.0"
2021,26,7,3,"yes","Diadumene lineata","0.0"
2021,26,7,3,"yes","Dynamena pumila","0.0"
2021,26,7,3,"yes","Electra pilosa","0.0"
2021,26,7,3,"yes","Fucus (primary)","0.0"
2021,26,7,3,"yes","Fucus distichus (primary)","0.0"
2021,26,7,3,"yes","Fucus spiralis (primary)","0.0"
2021,26,7,3,"yes","Halichondria","0.0"
2021,26,7,3,"yes","Hildenbrandia rubra","21.0"
2021,26,7,3,"yes","Lithophyllum","0.0"
2021,26,7,3,"yes","Membranipora membranacea","0.0"
2021,26,7,3,"yes","Metridium senile","0.0"
2021,26,7,3,"yes","Phymatolithon lenormandii","0.0"
2021,26,7,3,"yes","Polysiphonia (canopy)","0.0"
2021,26,7,3,"yes","Porphyra","0.0"
2021,26,7,3,"yes","Ralfsia","0.0"
2021,26,7,3,"yes","Scytosiphon lomentaria","0.0"
2021,26,7,3,"yes","Shell hash","0.0"
2021,26,7,3,"yes","Spirorbis","0.0"
2021,26,7,3,"yes","Tricellaria inopinata","0.0"
2021,26,7,3,"yes","Ulva lactuca","0.0"
2021,26,7,3,"yes","Verrucaria","0.0"
2021,26,8,1,"yes","Acrosiphonia","0.0"
2021,26,8,1,"yes","Ahnfeltia plicata","0.0"
2021,26,8,1,"yes","Anomia simplex","0.0"
2021,26,8,1,"yes","Ascophyllum nodosum (canopy)","100.0"
2021,26,8,1,"yes","Ascophyllum nodosum (primary)","10.0"
2021,26,8,1,"yes","Bare rock","0.0"
2021,26,8,1,"yes","Black zone","0.0"
2021,26,8,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,8,1,"yes","Chaetomorpha","0.0"
2021,26,8,1,"yes","Chordaria flagelliformis","0.0"
2021,26,8,1,"yes","Cladophora","0.0"
2021,26,8,1,"yes","Colpomenia peregrina","0.0"
2021,26,8,1,"yes","Corallina officinalis","0.0"
2021,26,8,1,"yes","Coralline (crust)","0.0"
2021,26,8,1,"yes","Cryptosula pallasiana","0.0"
2021,26,8,1,"yes","Diadumene lineata","0.0"
2021,26,8,1,"yes","Dynamena pumila","0.0"
2021,26,8,1,"yes","Electra pilosa","0.0"
2021,26,8,1,"yes","Fucus (primary)","0.0"
2021,26,8,1,"yes","Fucus distichus (primary)","0.0"
2021,26,8,1,"yes","Fucus spiralis (primary)","0.0"
2021,26,8,1,"yes","Halichondria","0.0"
2021,26,8,1,"yes","Hildenbrandia rubra","36.0"
2021,26,8,1,"yes","Lithophyllum","0.0"
2021,26,8,1,"yes","Membranipora membranacea","0.0"
2021,26,8,1,"yes","Metridium senile","0.0"
2021,26,8,1,"yes","Phymatolithon lenormandii","0.0"
2021,26,8,1,"yes","Polysiphonia (canopy)","0.0"
2021,26,8,1,"yes","Porphyra","0.0"
2021,26,8,1,"yes","Ralfsia","0.0"
2021,26,8,1,"yes","Scytosiphon lomentaria","0.0"
2021,26,8,1,"yes","Shell hash","9.0"
2021,26,8,1,"yes","Spirorbis","0.0"
2021,26,8,1,"yes","Tricellaria inopinata","0.0"
2021,26,8,1,"yes","Ulva lactuca","0.0"
2021,26,8,1,"yes","Verrucaria","0.0"
2021,26,8,2,"yes","Acrosiphonia","0.0"
2021,26,8,2,"yes","Ahnfeltia plicata","0.0"
2021,26,8,2,"yes","Anomia simplex","0.0"
2021,26,8,2,"yes","Ascophyllum nodosum (canopy)","100.0"
2021,26,8,2,"yes","Ascophyllum nodosum (primary)","3.0"
2021,26,8,2,"yes","Bare rock","0.0"
2021,26,8,2,"yes","Black zone","0.0"
2021,26,8,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,8,2,"yes","Chaetomorpha","0.0"
2021,26,8,2,"yes","Chordaria flagelliformis","0.0"
2021,26,8,2,"yes","Cladophora","0.0"
2021,26,8,2,"yes","Colpomenia peregrina","0.0"
2021,26,8,2,"yes","Corallina officinalis","0.0"
2021,26,8,2,"yes","Coralline (crust)","0.0"
2021,26,8,2,"yes","Cryptosula pallasiana","0.0"
2021,26,8,2,"yes","Diadumene lineata","0.0"
2021,26,8,2,"yes","Dynamena pumila","0.0"
2021,26,8,2,"yes","Electra pilosa","0.0"
2021,26,8,2,"yes","Fucus (primary)","0.0"
2021,26,8,2,"yes","Fucus distichus (primary)","0.0"
2021,26,8,2,"yes","Fucus spiralis (primary)","0.0"
2021,26,8,2,"yes","Halichondria","0.0"
2021,26,8,2,"yes","Hildenbrandia rubra","15.0"
2021,26,8,2,"yes","Lithophyllum","0.0"
2021,26,8,2,"yes","Membranipora membranacea","0.0"
2021,26,8,2,"yes","Metridium senile","0.0"
2021,26,8,2,"yes","Phymatolithon lenormandii","6.0"
2021,26,8,2,"yes","Polysiphonia (canopy)","0.0"
2021,26,8,2,"yes","Porphyra","0.0"
2021,26,8,2,"yes","Ralfsia","0.0"
2021,26,8,2,"yes","Scytosiphon lomentaria","0.0"
2021,26,8,2,"yes","Shell hash","3.0"
2021,26,8,2,"yes","Spirorbis","0.0"
2021,26,8,2,"yes","Tricellaria inopinata","0.0"
2021,26,8,2,"yes","Ulva lactuca","0.2"
2021,26,8,2,"yes","Verrucaria","0.0"
2021,26,8,3,"yes","Acrosiphonia","0.0"
2021,26,8,3,"yes","Ahnfeltia plicata","0.0"
2021,26,8,3,"yes","Anomia simplex","0.0"
2021,26,8,3,"yes","Ascophyllum nodosum (canopy)","100.0"
2021,26,8,3,"yes","Ascophyllum nodosum (primary)","6.0"
2021,26,8,3,"yes","Bare rock","0.0"
2021,26,8,3,"yes","Black zone","0.0"
2021,26,8,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,8,3,"yes","Chaetomorpha","0.0"
2021,26,8,3,"yes","Chordaria flagelliformis","0.0"
2021,26,8,3,"yes","Cladophora","0.0"
2021,26,8,3,"yes","Colpomenia peregrina","0.0"
2021,26,8,3,"yes","Corallina officinalis","0.0"
2021,26,8,3,"yes","Coralline (crust)","0.0"
2021,26,8,3,"yes","Cryptosula pallasiana","0.0"
2021,26,8,3,"yes","Diadumene lineata","0.0"
2021,26,8,3,"yes","Dynamena pumila","0.0"
2021,26,8,3,"yes","Electra pilosa","0.6"
2021,26,8,3,"yes","Fucus (primary)","0.0"
2021,26,8,3,"yes","Fucus distichus (primary)","0.0"
2021,26,8,3,"yes","Fucus spiralis (primary)","0.0"
2021,26,8,3,"yes","Halichondria","0.0"
2021,26,8,3,"yes","Hildenbrandia rubra","10.0"
2021,26,8,3,"yes","Lithophyllum","0.0"
2021,26,8,3,"yes","Membranipora membranacea","0.0"
2021,26,8,3,"yes","Metridium senile","0.0"
2021,26,8,3,"yes","Phymatolithon lenormandii","0.4"
2021,26,8,3,"yes","Polysiphonia (canopy)","0.0"
2021,26,8,3,"yes","Porphyra","0.0"
2021,26,8,3,"yes","Ralfsia","0.0"
2021,26,8,3,"yes","Scytosiphon lomentaria","0.0"
2021,26,8,3,"yes","Shell hash","0.0"
2021,26,8,3,"yes","Spirorbis","0.0"
2021,26,8,3,"yes","Tricellaria inopinata","0.0"
2021,26,8,3,"yes","Ulva lactuca","0.0"
2021,26,8,3,"yes","Verrucaria","0.0"
2021,26,9,1,"yes","Acrosiphonia","0.0"
2021,26,9,1,"yes","Ahnfeltia plicata","0.0"
2021,26,9,1,"yes","Anomia simplex","0.0"
2021,26,9,1,"yes","Ascophyllum nodosum (canopy)","50.0"
2021,26,9,1,"yes","Ascophyllum nodosum (primary)","12.5"
2021,26,9,1,"yes","Bare rock","6.25"
2021,26,9,1,"yes","Black zone","0.0"
2021,26,9,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,9,1,"yes","Chaetomorpha","0.0"
2021,26,9,1,"yes","Chordaria flagelliformis","0.0"
2021,26,9,1,"yes","Cladophora","0.0"
2021,26,9,1,"yes","Colpomenia peregrina","0.0"
2021,26,9,1,"yes","Corallina officinalis","0.0"
2021,26,9,1,"yes","Coralline (crust)","0.0"
2021,26,9,1,"yes","Cryptosula pallasiana","0.0"
2021,26,9,1,"yes","Diadumene lineata","0.0"
2021,26,9,1,"yes","Dynamena pumila","0.0"
2021,26,9,1,"yes","Electra pilosa","0.0"
2021,26,9,1,"yes","Fucus (primary)","0.0"
2021,26,9,1,"yes","Fucus distichus (primary)","0.0"
2021,26,9,1,"yes","Fucus spiralis (primary)","0.0"
2021,26,9,1,"yes","Halichondria","0.0"
2021,26,9,1,"yes","Hildenbrandia rubra","18.75"
2021,26,9,1,"yes","Lithophyllum","0.0"
2021,26,9,1,"yes","Membranipora membranacea","0.0"
2021,26,9,1,"yes","Metridium senile","0.2"
2021,26,9,1,"yes","Phymatolithon lenormandii","3.0"
2021,26,9,1,"yes","Polysiphonia (canopy)","0.0"
2021,26,9,1,"yes","Porphyra","0.0"
2021,26,9,1,"yes","Ralfsia","0.0"
2021,26,9,1,"yes","Scytosiphon lomentaria","0.0"
2021,26,9,1,"yes","Shell hash","0.0"
2021,26,9,1,"yes","Spirorbis","0.0"
2021,26,9,1,"yes","Tricellaria inopinata","0.0"
2021,26,9,1,"yes","Ulva lactuca","0.0"
2021,26,9,1,"yes","Verrucaria","18.75"
2021,26,9,2,"yes","Acrosiphonia","0.0"
2021,26,9,2,"yes","Ahnfeltia plicata","0.0"
2021,26,9,2,"yes","Anomia simplex","0.0"
2021,26,9,2,"yes","Ascophyllum nodosum (canopy)","6.25"
2021,26,9,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,26,9,2,"yes","Bare rock","3.0"
2021,26,9,2,"yes","Black zone","0.0"
2021,26,9,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,9,2,"yes","Chaetomorpha","0.0"
2021,26,9,2,"yes","Chordaria flagelliformis","0.0"
2021,26,9,2,"yes","Cladophora","0.0"
2021,26,9,2,"yes","Colpomenia peregrina","0.0"
2021,26,9,2,"yes","Corallina officinalis","0.0"
2021,26,9,2,"yes","Coralline (crust)","0.0"
2021,26,9,2,"yes","Cryptosula pallasiana","0.0"
2021,26,9,2,"yes","Diadumene lineata","0.2"
2021,26,9,2,"yes","Dynamena pumila","0.0"
2021,26,9,2,"yes","Electra pilosa","0.0"
2021,26,9,2,"yes","Fucus (primary)","0.0"
2021,26,9,2,"yes","Fucus distichus (primary)","0.0"
2021,26,9,2,"yes","Fucus spiralis (primary)","0.0"
2021,26,9,2,"yes","Halichondria","0.0"
2021,26,9,2,"yes","Hildenbrandia rubra","59.5"
2021,26,9,2,"yes","Lithophyllum","0.0"
2021,26,9,2,"yes","Membranipora membranacea","0.0"
2021,26,9,2,"yes","Metridium senile","0.0"
2021,26,9,2,"yes","Phymatolithon lenormandii","0.0"
2021,26,9,2,"yes","Polysiphonia (canopy)","0.0"
2021,26,9,2,"yes","Porphyra","0.0"
2021,26,9,2,"yes","Ralfsia","0.0"
2021,26,9,2,"yes","Scytosiphon lomentaria","0.0"
2021,26,9,2,"yes","Shell hash","0.0"
2021,26,9,2,"yes","Spirorbis","0.0"
2021,26,9,2,"yes","Tricellaria inopinata","0.0"
2021,26,9,2,"yes","Ulva lactuca","0.0"
2021,26,9,2,"yes","Verrucaria","6.25"
2021,26,9,3,"yes","Acrosiphonia","0.0"
2021,26,9,3,"yes","Ahnfeltia plicata","0.0"
2021,26,9,3,"yes","Anomia simplex","0.0"
2021,26,9,3,"yes","Ascophyllum nodosum (canopy)","78.0"
2021,26,9,3,"yes","Ascophyllum nodosum (primary)","25.0"
2021,26,9,3,"yes","Bare rock","0.0"
2021,26,9,3,"yes","Black zone","0.0"
2021,26,9,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,26,9,3,"yes","Chaetomorpha","0.0"
2021,26,9,3,"yes","Chordaria flagelliformis","0.0"
2021,26,9,3,"yes","Cladophora","0.0"
2021,26,9,3,"yes","Colpomenia peregrina","0.0"
2021,26,9,3,"yes","Corallina officinalis","0.0"
2021,26,9,3,"yes","Coralline (crust)","0.0"
2021,26,9,3,"yes","Cryptosula pallasiana","0.0"
2021,26,9,3,"yes","Diadumene lineata","0.0"
2021,26,9,3,"yes","Dynamena pumila","0.0"
2021,26,9,3,"yes","Electra pilosa","0.0"
2021,26,9,3,"yes","Fucus (primary)","0.0"
2021,26,9,3,"yes","Fucus distichus (primary)","0.0"
2021,26,9,3,"yes","Fucus spiralis (primary)","0.0"
2021,26,9,3,"yes","Halichondria","0.0"
2021,26,9,3,"yes","Hildenbrandia rubra","25.0"
2021,26,9,3,"yes","Lithophyllum","0.0"
2021,26,9,3,"yes","Membranipora membranacea","0.0"
2021,26,9,3,"yes","Metridium senile","0.2"
2021,26,9,3,"yes","Phymatolithon lenormandii","18.75"
2021,26,9,3,"yes","Polysiphonia (canopy)","0.0"
2021,26,9,3,"yes","Porphyra","0.0"
2021,26,9,3,"yes","Ralfsia","0.0"
2021,26,9,3,"yes","Scytosiphon lomentaria","0.0"
2021,26,9,3,"yes","Shell hash","1.25"
2021,26,9,3,"yes","Spirorbis","0.0"
2021,26,9,3,"yes","Tricellaria inopinata","0.0"
2021,26,9,3,"yes","Ulva lactuca","0.0"
2021,26,9,3,"yes","Verrucaria","0.0"
2021,26,10,1,"yes","Acrosiphonia","0.0"
2021,26,10,1,"yes","Ahnfeltia plicata","0.0"
2021,26,10,1,"yes","Anomia simplex","0.0"
